TimeStamp,TestCaseName,Result,Comments,Duration,LogLocation,AIMLogs,Campaign,User,Device,IsSecure,PIN,HWID,GUID,OSVersion,JavaVersion,PCName,EmailAddress,MKS_ID,,,,,,,
14/07/2014 11:10,fts.global_uat.telephony.features.telephony_call_waiting_hold_lte,Passed,New incoming call remained connected after holding current call,00:02:58,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,,,,,,
14/07/2014 11:13,fts.global_uat.telephony.features.telephony_call_waiting_ignore_lte,Passed,Current call remained connected after rejecting incoming call,00:03:06,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,,,,,,
14/07/2014 11:16,fts.global_uat.telephony.features.telephony_call_waiting_ussd_lte,Passed,Call Waiting Set Successfully using USSD,00:06:24,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,,,,,,
14/07/2014 11:22,fts.global_uat.telephony.features.telephony_conference_join_lte,Passed,Conference Call Setup Successfully,00:03:20,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,,,,,,
14/07/2014 11:25,fts.global_uat.telephony.features.telephony_conference_drop_one_lte,Passed,Successfully dropped one call during conference call,00:03:19,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,,,,,,
14/07/2014 11:29,fts.global_uat.telephony.features.telephony_forward_all_lte,Passed,Call successfully forwarded,00:05:19,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,,,,,,
14/07/2014 11:34,fts.global_uat.telephony.features.telephony_forward_busy_lte,Passed,Call successfully forwarded when busy,00:05:51,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,,,,,,
15/07/2014 14:43,fts.global_uat.telephony.features.telephony_forward_no_reply_lte,Failed,Waiting for incoming call timed out,00:09:49,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,,,,,,
14/07/2014 11:49,fts.global_uat.telephony.features.telephony_forward_not_reachable_lte,Passed,Call successfully forwarded when not reachable,00:08:29,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,,,,,,
14/07/2014 11:58,fts.global_uat.telephony.features.telephony_forward_all_option_lte,Passed,Call successfully forwarded,00:03:58,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,,,,,,
14/07/2014 12:02,fts.global_uat.telephony.features.telephony_forward_busy_option_lte,Passed,Call successfully forwarded when busy,00:03:45,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,,,,,,
15/07/2014 14:53,fts.global_uat.telephony.features.telephony_forward_no_reply_option_lte,Failed,Waiting for incoming call timed out,00:08:27,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,,,,,,
14/07/2014 12:14,fts.global_uat.telephony.features.telephony_forward_not_reachable_option_lte,Passed,Call successfully forwarded when not reachable,00:07:21,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,,,,,,
14/07/2014 12:21,fts.global_uat.telephony.features.telephony_mo_hidden_number_lte,Passed,Number hidden on MO Call,00:02:22,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,,,,,,
14/07/2014 12:24,fts.global_uat.telephony.features.telephony_mo_hidden_number_ussd_lte,Passed,Number hidden on MO Call with USSD command,00:01:40,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,,,,,,
14/07/2014 12:25,fts.global_uat.telephony.features.telephony_mt_hidden_number_lte,Passed,Number hidden on MT Call,00:01:42,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,,,,,,
14/07/2014 12:27,fts.global_uat.telephony.interactions.telephony_browser_lte,Passed,Webpage loaded successfully during voice call,00:02:23,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,Metadata Name 1:PageLoadDuringVoiceCall,Metadata Value 1:4.2,,,,
14/07/2014 12:30,fts.global_uat.telephony.interactions.telephony_email_mo_lte,Passed,Email was sent successfully during voice call,00:03:14,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,Metadata Name 1:EmailSentTimeDuringVoiceCall,Metadata Value 1:12.8,,,,
14/07/2014 12:33,fts.global_uat.telephony.interactions.telephony_email_mt_lte,Passed,Email was received successfully during voice call,00:03:09,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,Metadata Name 1:EmailReceivedTimeDuringVoiceCall,Metadata Value 1:17.8,,,,
14/07/2014 12:36,fts.global_uat.telephony.interactions.telephony_sms_mo_lte,Passed,SMS was sent successfully during voice call,00:02:59,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,Metadata Name 1:SmsSentTimeDuringVoiceCall,Metadata Value 1:15.4,,,,
14/07/2014 12:39,fts.global_uat.telephony.interactions.telephony_sms_mt_lte,Passed,SMS was received successfully during voice call,00:02:55,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,Metadata Name 1:SmsReceivedTimeDuringVoiceCall,Metadata Value 1:15.7,,,,
15/07/2014 15:02,fts.global_uat.telephony.interactions.telephony_mms_mo_lte,Failed,MMS message could not be found,00:05:52,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,,,,,,
14/07/2014 12:48,fts.global_uat.telephony.interactions.telephony_mms_mt_lte,Passed,MMS was received successfully during voice call,00:03:05,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,Metadata Name 1:MmsReceivedTimeDuringVoiceCall,Metadata Value 1:23.1,,,,
14/07/2014 12:51,fts.global_uat.telephony.interactions.telephony_csfb_lte,Passed,Telephony CSFB successful,00:13:53,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,Metadata Name 1:CSFBthrougput,Metadata Value 1:1057.9,,,,
14/07/2014 13:05,fts.global_uat.email.bds.email_mo_lte,Passed,Email was sent successfully,00:01:41,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,Metadata Name 1:BDSEmailSendTime,Metadata Value 1:11.4,,,,
14/07/2014 13:06,fts.global_uat.email.bds.email_mt_lte,Passed,Email was received successfully,00:01:41,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,Metadata Name 1:BDSEmailReceivedTime,Metadata Value 1:11.8,,,,
14/07/2014 13:08,fts.global_uat.email.bds.email_mo_attachment_lte,Passed,MO email with attachment sent successfully,00:01:49,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,Metadata Name 1:EmailSentTimeWithAttachment,Metadata Value 1:18.9,,,,
14/07/2014 13:10,fts.global_uat.email.bds.email_mt_attachment_lte,Passed,MT email with attachment received successfully,00:01:48,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,Metadata Name 1:EmailReceivedTimeWithAttachment,Metadata Value 1:18.0,,,,
14/07/2014 13:12,fts.global_uat.email.interactions.email_timestamp_lte,Passed,Email Timestamp Matches Device Time,00:01:45,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,,,,,,
14/07/2014 13:13,fts.global_uat.email.interactions.email_browser_lte,Passed,Browser session successful during MO Email,00:03:14,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,Metadata Name 1:PageLoadDuringEmail,Metadata Value 1:16.0,,,,
14/07/2014 13:17,fts.global_uat.email.interactions.email_voice_mo_lte,Passed,Voice call initiated successfully during MO Email,00:04:52,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,,,,,,
14/07/2014 13:22,fts.global_uat.email.interactions.email_voice_mt_lte,Passed,Voice call received successfully during MO Email,00:04:13,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,,,,,,
14/07/2014 13:26,fts.global_uat.email.interactions.email_sms_mo_lte,Passed,SMS sent successfully during MO Email,00:03:19,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,Metadata Name 1:SmsSentTimeDuringEmail,Metadata Value 1:7.8,,,,
14/07/2014 13:29,fts.global_uat.email.interactions.email_sms_mt_lte,Passed,SMS received successfully during MO Email,00:03:05,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,Metadata Name 1:SmsReceivedTimeDuringEmail,Metadata Value 1:12.9,,,,
14/07/2014 13:32,fts.global_uat.email.interactions.email_mms_mt_lte,Passed,MMS received successfully during MO Email,00:03:05,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,Metadata Name 1:MmsReceivedTimeDuringEmail,Metadata Value 1:17.8,,,,
14/07/2014 13:35,fts.global_uat.messaging.sms.sms_mo_max_7bit_lte,Passed,7bit SMS sent successfully,00:01:19,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,Metadata Name 1:7bitSMSSentTime,Metadata Value 1:3.1,,,,
14/07/2014 13:37,fts.global_uat.messaging.sms.sms_mt_max_7bit_lte,Passed,7bit SMS received successfully,00:01:27,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,Metadata Name 1:7bitSMSDeliveryTime,Metadata Value 1:3.1,,,,
14/07/2014 13:38,fts.global_uat.messaging.sms.sms_mo_max_usc2_lte,Passed,USC2 SMS sent successfully,00:01:19,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,Metadata Name 1:Usc2SMSSentTime,Metadata Value 1:3.5,,,,
14/07/2014 13:39,fts.global_uat.messaging.sms.sms_mt_max_usc2_lte,Passed,USC2 SMS received successfully,00:01:27,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,Metadata Name 1:Usc2SMSDeliveryTime,Metadata Value 1:2.9,,,,
14/07/2014 13:41,fts.global_uat.messaging.sms.sms_mo_concatenated_lte,Passed,Concatenated SMS sent successfully,00:03:12,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,Metadata Name 1:ConcatenatedSMSSentTime,Metadata Value 1:115.3,,,,
15/07/2014 15:08,fts.global_uat.messaging.sms.sms_mt_concatenated_lte,Passed,Concatenated SMS received successfully,00:01:27,C:\aimplatform2\apps\gtr\log,,Auto C_2 Opti_UAT R135 EEUK LTE b866 3,kipatel,Windermere-EMEA,,2FFF42FC,2264935434,,10.3.0.866,,CI0000002050750,kipatel@blackberry.com,,,Metadata Name 1:ConcatenatedSMSDeliveryTime,Metadata Value 1:10.8,,,,
